-7.605304484313819557e-01,-2.998140875351964496e-01,-1.299999952316284180e+00
-7.625501613656524569e-01,-3.007559310863143764e-01,-1.299999952316284180e+00
-7.677058043482247740e-01,-3.031601384500390850e-01,-1.299999952316284180e+00
-7.525084276276174933e-01,-2.960732146384543739e-01,-1.299999952316284180e+00
-7.488669682352337986e-01,-2.943751093916944228e-01,-1.299999952316284180e+00
-7.688793040870223194e-01,-3.037073704399517737e-01,-1.299999952316284180e+00
-7.700517564371693879e-01,-3.042541147660813294e-01,-1.299999952316284180e+00
-7.575687342614401132e-01,-2.984329635728499852e-01,-1.299999952316284180e+00
-7.682388578832615167e-01,-3.034087136838934384e-01,-1.299999952316284180e+00
-7.590819835022557527e-01,-2.991386304129264317e-01,-1.299999952316284180e+00
-7.689494784281123430e-01,-3.037400940884253941e-01,-1.299999952316284180e+00
-7.705098715669009835e-01,-3.044677451471216045e-01,-1.299999952316284180e+00
-7.670562338607851416e-01,-3.028572261318913661e-01,-1.299999952316284180e+00
-7.653180351771879941e-01,-3.020466598318307661e-01,-1.299999952316284180e+00
-7.683877765957731754e-01,-3.034781582755385898e-01,-1.299999952316284180e+00
-7.483047477726358920e-01,-2.941129321334301494e-01,-1.299999952316284180e+00
-7.701258349989075214e-01,-3.042886594412266277e-01,-1.299999952316284180e+00
-7.657281339925248176e-01,-3.022378994719474576e-01,-1.299999952316284180e+00
-7.711875464592594653e-01,-3.047837621634243988e-01,-1.299999952316284180e+00
-7.644217957567889243e-01,-3.016287202117382549e-01,-1.299999952316284180e+00
-7.703155873168725520e-01,-3.043771450975327753e-01,-1.299999952316284180e+00
-7.629248423327226192e-01,-3.009306524982093833e-01,-1.299999952316284180e+00
-7.703282467846293002e-01,-3.043830482856719755e-01,-1.299999952316284180e+00
-7.638190223660785705e-01,-3.013476314590661786e-01,-1.299999952316284180e+00
-7.619253201701212674e-01,-3.004645499968319200e-01,-1.299999952316284180e+00
-7.647612316359300166e-01,-3.017870075636892579e-01,-1.299999952316284180e+00
-7.630504212866071612e-01,-3.009892131885862909e-01,-1.299999952316284180e+00
-7.667416610347572714e-01,-3.027105319997644983e-01,-1.299999952316284180e+00
-7.530534292163792998e-01,-2.963273611603653990e-01,-1.299999952316284180e+00
-7.415656891243997961e-01,-2.909703355035162531e-01,-1.299999952316284180e+00
-7.402922036417294294e-01,-2.903764768489054404e-01,-1.299999952316284180e+00
-7.689696280576754361e-01,-3.037494895033887587e-01,-1.299999952316284180e+00
-7.546114605211187154e-01,-2.970539111629477702e-01,-1.299999952316284180e+00
-7.677911902137566358e-01,-3.031999542363337241e-01,-1.299999952316284180e+00
-7.542634103738237172e-01,-2.968916072495630942e-01,-1.299999952316284180e+00
-7.501357160799670964e-01,-2.949667584834969603e-01,-1.299999952316284180e+00
-7.648832900740671903e-01,-3.018439270308590494e-01,-1.299999952316284180e+00
-7.704900047101546079e-01,-3.044584808158106171e-01,-1.299999952316284180e+00
-7.687396995315793902e-01,-3.036422690711333416e-01,-1.299999952316284180e+00
-7.666391212551388890e-01,-3.026627159779309295e-01,-1.299999952316284180e+00
-7.633301510068122298e-01,-3.011196590596227907e-01,-1.299999952316284180e+00
-7.707884057017508894e-01,-3.045976329231052659e-01,-1.299999952316284180e+00
-7.563065557333175093e-01,-2.978443782412796281e-01,-1.299999952316284180e+00
-7.555105918727349490e-01,-2.974732000075164251e-01,-1.299999952316284180e+00
-7.630086671269964427e-01,-3.009697430461528711e-01,-1.299999952316284180e+00
-7.701316023885738105e-01,-3.042913485478493385e-01,-1.299999952316284180e+00
-7.574392235546838492e-01,-2.983725700687500648e-01,-1.299999952316284180e+00
-7.687955056026112288e-01,-3.036682932797702961e-01,-1.299999952316284180e+00
-7.579499710991512984e-01,-2.986107446413370781e-01,-1.299999952316284180e+00
-7.623546519025694579e-01,-3.006647593501838855e-01,-1.299999952316284180e+00
-7.571984342939686030e-01,-2.982602839983883314e-01,-1.299999952316284180e+00
-7.593913809105288237e-01,-2.992829107606667094e-01,-1.299999952316284180e+00
-7.690727603330742568e-01,-3.037975840197759680e-01,-1.299999952316284180e+00
-7.711074326361995190e-01,-3.047464034680160694e-01,-1.299999952316284180e+00
-7.451071322138886899e-01,-2.926218026477727108e-01,-1.299999952316284180e+00
-7.701269418175797909e-01,-3.042891762379440479e-01,-1.299999952316284180e+00
-7.674652335408609360e-01,-3.030479539811494760e-01,-1.299999952316284180e+00
-7.645786062057595700e-01,-3.017018461760017090e-01,-1.299999952316284180e+00
-7.704311918641906232e-01,-3.044310557816061191e-01,-1.299999952316284180e+00
-7.567629611294250935e-01,-2.980572121377917938e-01,-1.299999952316284180e+00
-7.578359240142162889e-01,-2.985575619895826094e-01,-1.299999952316284180e+00
-7.710959337127860636e-01,-3.047410419021616690e-01,-1.299999952316284180e+00
-7.608539297652896494e-01,-2.999649352204869501e-01,-1.299999952316284180e+00
-7.700854263675864786e-01,-3.042698168937931769e-01,-1.299999952316284180e+00
-7.639046188851352781e-01,-3.013875493124942295e-01,-1.299999952316284180e+00
-7.692584771139081568e-01,-3.038841895104269497e-01,-1.299999952316284180e+00
-7.684481361939106137e-01,-3.035063069473835640e-01,-1.299999952316284180e+00
-7.659044658357743174e-01,-3.023201287651318125e-01,-1.299999952316284180e+00
-7.621921439713332802e-01,-3.005889785636099987e-01,-1.299999952316284180e+00
-7.640755680913571268e-01,-3.014672670906293206e-01,-1.299999952316284180e+00
-7.683422273548785597e-01,-3.034569190276670270e-01,-1.299999952316284180e+00
-7.601557463931385428e-01,-2.996393551511573605e-01,-1.299999952316284180e+00
-7.698247438820544630e-01,-3.041482542103040032e-01,-1.299999952316284180e+00
-7.697806588439561892e-01,-3.041276962339907186e-01,-1.299999952316284180e+00
-7.415629259376146365e-01,-2.909690498217969434e-01,-1.299999952316284180e+00
-7.508459209529974032e-01,-2.952979465790122049e-01,-1.299999952316284180e+00
-7.606593535347201396e-01,-2.998741998180776136e-01,-1.299999952316284180e+00
-7.664638037858821917e-01,-3.025809624541579979e-01,-1.299999952316284180e+00
-7.642359751807816792e-01,-3.015420692117913859e-01,-1.299999952316284180e+00
-7.626796708973415662e-01,-3.008163249778590398e-01,-1.299999952316284180e+00
-7.654299900932528544e-01,-3.020988687367207604e-01,-1.299999952316284180e+00
-7.612578656589903403e-01,-3.001533010701677995e-01,-1.299999952316284180e+00
-7.698987873336591292e-01,-3.041827832075796323e-01,-1.299999952316284180e+00
-7.655298534846224356e-01,-3.021454382414958673e-01,-1.299999952316284180e+00
-7.604430352403142024e-01,-2.997733254178456264e-01,-1.299999952316284180e+00
-7.621354395123489667e-01,-3.005625365494779544e-01,-1.299999952316284180e+00
-7.695012543881603051e-01,-3.039974032162717776e-01,-1.299999952316284180e+00
-7.672006759858049918e-01,-3.029245849193102913e-01,-1.299999952316284180e+00
-7.670086980542691890e-01,-3.028350607291940833e-01,-1.299999952316284180e+00
-7.691447594879718963e-01,-3.038311605141643668e-01,-1.299999952316284180e+00
-7.677763165884243790e-01,-3.031930207307595992e-01,-1.299999952316284180e+00
-7.695638965560647193e-01,-3.040266147963848198e-01,-1.299999952316284180e+00
-7.605356406165810768e-01,-2.998165091648843372e-01,-1.299999952316284180e+00
-7.671592510050686542e-01,-3.029052670262899483e-01,-1.299999952316284180e+00
-7.621479350818844978e-01,-3.005683628525730455e-01,-1.299999952316284180e+00
-7.686635944737645332e-01,-3.036067806333448971e-01,-1.299999952316284180e+00
-7.678388827807793859e-01,-3.032221965931967134e-01,-1.299999952316284180e+00
-7.537682722650060896e-01,-2.966607128710165853e-01,-1.299999952316284180e+00
-7.680321322150120977e-01,-3.033123132281616563e-01,-1.299999952316284180e+00
-7.692853188236767892e-01,-3.038967060365393991e-01,-1.299999952316284180e+00
-7.571711413656885270e-01,-2.982475570843234891e-01,-1.299999952316284180e+00
-7.651097461675817613e-01,-3.019495305579766864e-01,-1.299999952316284180e+00
-7.649387237797782291e-01,-3.018697784664254868e-01,-1.299999952316284180e+00
-7.688591000805899967e-01,-3.036979496628191555e-01,-1.299999952316284180e+00
-7.597500696028873790e-01,-2.994501771554496372e-01,-1.299999952316284180e+00
-7.708825781191990245e-01,-3.046415489316132152e-01,-1.299999952316284180e+00
-7.454827758665487636e-01,-2.927969744578149403e-01,-1.299999952316284180e+00
-7.699402789767191280e-01,-3.042021295204904163e-01,-1.299999952316284180e+00
-7.612950173388526309e-01,-3.001706240847852314e-01,-1.299999952316284180e+00
-7.633216164722398389e-01,-3.011156787197251106e-01,-1.299999952316284180e+00
-7.622008895450562704e-01,-3.005930552408244694e-01,-1.299999952316284180e+00
-7.649052028027654160e-01,-3.018541452856879914e-01,-1.299999952316284180e+00
-7.645071135375474114e-01,-3.016685061393218348e-01,-1.299999952316284180e+00
-7.569233729045663495e-01,-2.981320154158311198e-01,-1.299999952316284180e+00
-7.656092476572666783e-01,-3.021824597617523978e-01,-1.299999952316284180e+00
-7.710004547152493615e-01,-3.046965166231530020e-01,-1.299999952316284180e+00
-7.589613977361295838e-01,-2.990823984382586787e-01,-1.299999952316284180e+00
-7.618733887102280278e-01,-3.004403338072734186e-01,-1.299999952316284180e+00
-7.527033361147914547e-01,-2.961641052042978117e-01,-1.299999952316284180e+00
-7.637581835042510647e-01,-3.013192620364861796e-01,-1.299999952316284180e+00
-7.687356826390896458e-01,-3.036403963578777621e-01,-1.299999952316284180e+00
-7.583514526959334034e-01,-2.987979660047130892e-01,-1.299999952316284180e+00
-7.690639934044156689e-01,-3.037934964759188006e-01,-1.299999952316284180e+00
-7.653525651439849753e-01,-3.020627632740797708e-01,-1.299999952316284180e+00
-7.637483651524235029e-01,-3.013146840039553354e-01,-1.299999952316284180e+00
-7.582183160593558569e-01,-2.987358813643368194e-01,-1.299999952316284180e+00
-7.624382452813733835e-01,-3.007037415172817418e-01,-1.299999952316284180e+00
-7.693811763783742208e-01,-3.039414069153281162e-01,-1.299999952316284180e+00
-7.665605723632324953e-01,-3.026260875867592404e-01,-1.299999952316284180e+00
-7.690354335827578325e-01,-3.037801783302711556e-01,-1.299999952316284180e+00
-7.711373911479313392e-01,-3.047603746181266615e-01,-1.299999952316284180e+00
-7.544172396192152519e-01,-2.969633434204297373e-01,-1.299999952316284180e+00
-7.562688402140338439e-01,-2.978267918460915098e-01,-1.299999952316284180e+00
-7.581416850916866679e-01,-2.987001470410177717e-01,-1.299999952316284180e+00
-7.690199676908378024e-01,-3.037729670413682470e-01,-1.299999952316284180e+00
-7.670771797893394250e-01,-3.028669955911027500e-01,-1.299999952316284180e+00
-7.659158949281845707e-01,-3.023254589297721395e-01,-1.299999952316284180e+00
-7.688025297138665337e-01,-3.036715701109642396e-01,-1.299999952316284180e+00
-7.647962677765463013e-01,-3.018033483185718069e-01,-1.299999952316284180e+00
-7.606192753191862721e-01,-2.998555105532432208e-01,-1.299999952316284180e+00
-7.695508869837794919e-01,-3.040205485540354857e-01,-1.299999952316284180e+00
-7.602791218560014386e-01,-2.996968886236572871e-01,-1.299999952316284180e+00
-7.713627638768230099e-01,-3.048654727990651736e-01,-1.299999952316284180e+00
-7.698313568726007361e-01,-3.041513387815939495e-01,-1.299999952316284180e+00
-7.483786058619443793e-01,-2.941473762275563786e-01,-1.299999952316284180e+00
-7.428671478301112074e-01,-2.915772432697849581e-01,-1.299999952316284180e+00
-7.598990316510025878e-01,-2.995196441424923250e-01,-1.299999952316284180e+00
-7.713180140599433798e-01,-3.048446062257426092e-01,-1.299999952316284180e+00
-7.677772113129321951e-01,-3.031934398695739219e-01,-1.299999952316284180e+00
-7.620205625898961443e-01,-3.005089682064863155e-01,-1.299999952316284180e+00
-7.657733220148656983e-01,-3.022589754782529781e-01,-1.299999952316284180e+00
-7.696636990185652394e-01,-3.040731572782533476e-01,-1.299999952316284180e+00
-7.545484081383619923e-01,-2.970245131527917692e-01,-1.299999952316284180e+00
-7.710274737801228184e-01,-3.047091211428778479e-01,-1.299999952316284180e+00
-7.713796033240214456e-01,-3.048733281120803440e-01,-1.299999952316284180e+00
-7.551540865279093850e-01,-2.973069571107771480e-01,-1.299999952316284180e+00
-7.562616875111416448e-01,-2.978234596466791118e-01,-1.299999952316284180e+00
-7.664530247166112531e-01,-3.025759396059584105e-01,-1.299999952316284180e+00
-7.636412223982915748e-01,-3.012647246159758652e-01,-1.299999952316284180e+00
-7.677474399279162753e-01,-3.031795581719052279e-01,-1.299999952316284180e+00
-7.633784539248154033e-01,-3.011421887586038793e-01,-1.299999952316284180e+00
-7.645477745863900054e-01,-3.016874727127287770e-01,-1.299999952316284180e+00
-7.626635711822018493e-01,-3.008088206788670504e-01,-1.299999952316284180e+00
-7.713410640317306388e-01,-3.048553562639426673e-01,-1.299999952316284180e+00
-7.646911903466389049e-01,-3.017543510450195754e-01,-1.299999952316284180e+00
-7.700410918514535297e-01,-3.042491460601013387e-01,-1.299999952316284180e+00
-7.656717775571451057e-01,-3.022116236770671094e-01,-1.299999952316284180e+00
-7.553823162052140106e-01,-2.974133859770518029e-01,-1.299999952316284180e+00
-7.633637311118945945e-01,-3.011353228157531703e-01,-1.299999952316284180e+00
-7.699462319906160701e-01,-3.042049103332828963e-01,-1.299999952316284180e+00
-7.567863012845919002e-01,-2.980681003919016803e-01,-1.299999952316284180e+00
-7.708854214470193256e-01,-3.046428787438344443e-01,-1.299999952316284180e+00
-7.449334510783955920e-01,-2.925408159298967803e-01,-1.299999952316284180e+00
-7.655888241897628177e-01,-3.021729414267610991e-01,-1.299999952316284180e+00
-7.698465879257128108e-01,-3.041584447873901809e-01,-1.299999952316284180e+00
-7.558426629002497066e-01,-2.976280583916377509e-01,-1.299999952316284180e+00
-7.573526294618204702e-01,-2.983321941956091905e-01,-1.299999952316284180e+00
-7.706048793806985486e-01,-3.045120549886632944e-01,-1.299999952316284180e+00
-7.679680611654475797e-01,-3.032824395722855115e-01,-1.299999952316284180e+00
-7.586084676622704137e-01,-2.989178228690434480e-01,-1.299999952316284180e+00
-7.689030233486846555e-01,-3.037184359072853113e-01,-1.299999952316284180e+00
-7.697379110213660169e-01,-3.041077652687818045e-01,-1.299999952316284180e+00
-7.694756240998685826e-01,-3.039854542093962664e-01,-1.299999952316284180e+00
-7.703202276788942982e-01,-3.043793143388029421e-01,-1.299999952316284180e+00
-7.552172852047078777e-01,-2.973364281151589239e-01,-1.299999952316284180e+00
-7.702512893192761112e-01,-3.043471660148497904e-01,-1.299999952316284180e+00
-7.709559856630221475e-01,-3.046757838546909625e-01,-1.299999952316284180e+00
-7.543959545619145501e-01,-2.969534200474299723e-01,-1.299999952316284180e+00
-7.589270363278046716e-01,-2.990663788605161244e-01,-1.299999952316284180e+00
-7.637105824142054189e-01,-3.012970682557352120e-01,-1.299999952316284180e+00
-7.631024668989994098e-01,-3.010134885062143439e-01,-1.299999952316284180e+00
-7.635283263116434682e-01,-3.012120775620132918e-01,-1.299999952316284180e+00
-7.669499980002001394e-01,-3.028076900609448785e-01,-1.299999952316284180e+00
-7.694076732914254535e-01,-3.039537666572869057e-01,-1.299999952316284180e+00
-7.686410423666529823e-01,-3.035962671656307066e-01,-1.299999952316284180e+00
-7.695231234138191212e-01,-3.040076039997074986e-01,-1.299999952316284180e+00
-7.651623577294230927e-01,-3.019740679101232672e-01,-1.299999952316284180e+00
-7.665465329955623019e-01,-3.026195440706942463e-01,-1.299999952316284180e+00
-7.506631636242673267e-01,-2.952127258558903122e-01,-1.299999952316284180e+00
-7.683682968090579379e-01,-3.034690792937908554e-01,-1.299999952316284180e+00
-7.660049037258431781e-01,-3.023669690392125631e-01,-1.299999952316284180e+00
-7.549977922062680591e-01,-2.972340726792026544e-01,-1.299999952316284180e+00
-7.609982593166932929e-01,-3.000322432289976859e-01,-1.299999952316284180e+00
